"","X","date","inflation","m2","unemployment","tb3m","tb6m","reserves","persincome","indprod","persconsind","pcomodind","m1","deposits","avehourearn","wages","houseunits","tresu10y","mbase","housesalesprice","dispincome","loansbanks","IntDiscUS","housesupply","Linflation","Lm2","Lunemployment","Ltb3m","Ltb6m","Lreserves","Lpersincome","Lindprod","Lpersconsind","Lpcomodind","Lm1","Ldeposits","Lavehourearn","Lwages","Lhouseunits","Ltresu10y","Lmbase","Lhousesalesprice","Ldispincome","Lloansbanks","LIntDiscUS","Lhousesupply","coraveearn.gdp","corhouseuni.gdp","cormbase.gdp","cortres10y.gdp","corwages.gdp","corun.gdp","corm2.gdp","corInf.gdp","cortb3m.gdp","cortb6m.gdp","correserves.gdp","cordisc.gdp","cordispinc.gdp","corhouseprice.gdp","corhousesupp.gdp","corloans.gdp","corcomind.gdp","cordeposits.gdp","corm1.gdp","corperscons.gdp","corpersinc.gdp"
"177",179,1978-11-01,67.5,1359.1,6077,8.64,9.24,9.76,1940.6,53.5886,37.514,72.1,95.2,250.2,6.06,1174.2,2094,8.81,140734,58700,20205,235.8062,9.5,6.5,0.00624841391752577,0.00739061036634488,-0.00942771735605574,0.0249274151987256,0.0265998610745224,0.0282877009935168,0.0092971111993152,0.00545316833842365,0.00573775660678681,0.00628831913524216,0.00771946112598798,0.00547350209132006,0.00629708101316448,0.00966117777720469,0.0101570958475163,0.00789099558031338,0.00722018317560928,0.0103398181547463,0.00223447428765759,0.0103589762812965,0.0233063610275271,0.00333511281973068,-0.296542347594496,0.313996352193223,-0.398571035147397,-0.0504555993929452,-0.265815341185283,-0.647511070498772,-0.299852362729126,-0.34462817722917,0.284051214037694,0.293353197818556,0.228749858923676,0.743117819502347,0.501289668843198,-0.163881894332648,0.102674971188906,-0.23371908546652,-0.361143422501067,-0.211102927107363,-0.33890012685749,-0.339915333838471,-0.26756203629616
"178",180,1978-12-01,67.9,1366,6228,9.08,9.36,10.03,1961.7,53.8859,37.689,72.7,96,249.5,6.1,1186.5,2044,9.01,144721,59900,20300,237.2394,9.5,6.1,0.00628000603043621,0.00709946661978744,-0.00799290992700249,0.0306624311463587,0.0304228390406214,0.0320297242656075,0.00944020008875346,0.00525553422230971,0.00570032862559428,0.00629895115821322,0.00785796540864792,0.00495984690443263,0.00641156221260141,0.00978333041589419,0.00520426044587611,0.0112987902244162,0.00768798378514446,0.0110921411689543,0.00236470069135201,0.0103073070675264,0.0247109884167901,0.00356342389325675,-0.304043866576853,0.321583742010022,-0.406022298898364,-0.0505512058713863,-0.272878318858646,-0.646083853266537,-0.307863728023947,-0.351119909923137,0.314576781180612,0.315652884445651,0.251305642885495,0.758990130649644,0.449073472450187,-0.172028679504577,0.104125703429325,-0.241642002447045,-0.366061339774091,-0.160064141520216,-0.345185377000522,-0.346318020710704,-0.275090229663138
"179",181,1979-01-01,68.5,1371.6,6109,9.35,9.47,10.07,1979.7,53.5378,37.971,73.8,96.8,248.5,6.14,1196.6,1630,9.1,144328,60300,20340,239.757,9.5,6.6,0.00643308410142203,0.00679521647931192,-0.00730699035587349,0.0293742349252895,0.0280534349805627,0.0325555354050797,0.00985542598492624,0.00520863553316614,0.00577329649930247,0.00672515242217808,0.00783847830875262,0.00458610027896829,0.00644557147539302,0.0100743845071322,0.00271979119092399,0.00970022759274777,0.00780383500347637,0.0117341574073431,0.00264488073756874,0.010625954216337,0.0247109884167901,0.00914011785309599,-0.317704989049024,0.327355607555373,-0.421761884685082,-0.0564984697243622,-0.284489978039286,-0.656147748345329,-0.326439850217465,-0.361405285106674,0.356279717535974,0.345136644869575,0.293383142000694,0.771021859571916,0.379408304052109,-0.165927186128677,0.168268429036163,-0.257870710107815,-0.368066653818898,-0.0933892312269634,-0.356417062051111,-0.356583269387491,-0.289033149809493
"180",182,1979-02-01,69.2,1377.8,6173,9.32,9.41,10.06,1998.1,53.8224,38.173,74.9,97.4,248.1,6.18,1207,1520,9.1,141606,61200,20406,243.8766,9.5,6.8,0.00643298152583101,0.00654206479935349,-0.00779537708191732,0.0287918148756956,0.0271890728533628,0.0318862106142516,0.00976634196813383,0.00480631661049311,0.00567044572297454,0.00687974935935535,0.0077853852133933,0.00405363094937787,0.00640047712131347,0.00994122856714552,-0.0102301181473799,0.00867277827344557,0.00766281218085367,0.0106468733673854,0.00317021716283235,0.0109731955353073,0.0247109884167901,0.0119867530188242,-0.372472132028044,0.379473364408367,-0.466782824576175,-0.116368941490835,-0.334885392166575,-0.691412110113511,-0.388827042588604,-0.40547457119882,0.347272388187975,0.318334207701357,0.307981661262176,0.799859561458055,0.266365230291096,-0.147911041099707,0.142987212947132,-0.32558210990417,-0.4010436826673,-0.00317807405998128,-0.404801667927352,-0.402097992340448,-0.339808739257023
"181",183,1979-03-01,69.9,1387.8,6109,9.48,9.47,10.09,2020.2,53.9904,38.47,75.8,98,248.8,6.22,1221.4,1847,9.12,142293,60400,20448,247.8933,9.5,6.6,0.00664208646535251,0.00645948965271666,-0.00746123746422711,0.0301303338654951,0.0276243203055388,0.0319213438294721,0.00980500617430772,0.00440645425835177,0.00578628065710877,0.00698558036340424,0.0077842275882003,0.00385753287547611,0.00643411119055562,0.0100428371402037,-0.00460827220300049,0.00837143291127377,0.0075470398264433,0.0111670544522115,0.00267389307932272,0.01126805053643,0.0247109884167901,0.0115679890249283,-0.378470728365193,0.397176301542767,-0.467489715340124,-0.120025276129439,-0.339131595213869,-0.691891247669062,-0.396369373713275,-0.408255725195528,0.35902853812879,0.325034329367459,0.333309346021808,0.812426027628672,0.202106555943045,-0.113406879347627,0.146352291871989,-0.334131208186961,-0.399475884315279,0.0434884107014733,-0.409309732193389,-0.405266126679313,-0.345060954657577
"182",184,1979-04-01,70.6,1402.1,6069,9.46,9.49,10.01,2025.4,53.4052,38.871,76.9,98.8,252.4,6.22,1222.2,1748,9.18,144410,62600,20269,253.7609,9.5,6.8,0.00677856592821232,0.00649928936884299,-0.00629623131498406,0.0305893904587721,0.028400945612833,0.0312358079509703,0.00942951766248153,0.00357976529366829,0.00597515275527775,0.00706909386673142,0.00771498284564331,0.0042179583906965,0.00612258325959644,0.00962965504014109,-0.00329842472484761,0.00915039576796473,0.00749149326531451,0.0104619270007295,0.00220771443687936,0.0119924181852321,0.0247109884167901,0.00884060499765149,-0.386235383053316,0.394605819355975,-0.458677445650868,-0.111906233804114,-0.343647862890601,-0.698427698281133,-0.407379423190522,-0.409311726042132,0.385916010101224,0.349998635517836,0.367428143215948,0.824125859095867,0.126355167167617,-0.0755414061819089,0.174626632242007,-0.346885027109836,-0.392946964869166,0.0989189892211159,-0.41434700203751,-0.407679146270745,-0.350989512213482
"183",185,1979-05-01,71.4,1410.2,5840,9.61,9.54,10.24,2039.2,53.811,39.272,77.5,99.5,252.7,6.28,1232.9,1876,9.25,144494,62800,20156,258.7349,9.5,7.1,0.00710939654294847,0.00641408194458948,-0.00701598117788012,0.0275582700935569,0.0252847858280339,0.0270502107793103,0.00936564264509961,0.00353152188519712,0.00619176416380553,0.00720076947611226,0.007806639617663,0.00415799639022552,0.00629045945457827,0.00948903230210644,-0.00205829906610625,0.00896117238786102,0.00740087530764636,0.0100846246843962,0.00196393586610988,0.0124773611648708,0.0247109884167901,0.0114039929365434,-0.41865206208219,0.413942137990698,-0.487841681640911,-0.126476066547644,-0.37367869579921,-0.725190831940584,-0.447306590412312,-0.437102248418502,0.388639852121797,0.349569293353577,0.373119256863853,0.822358265106979,0.0255139569123446,-0.120728332654598,0.149553699241883,-0.395766529985691,-0.411856231529987,0.153456215673194,-0.449620823891124,-0.436176369791268,-0.383841397836247
"184",186,1979-06-01,72.2,1423,5959,9.06,9.06,10.29,2055,53.804,39.595,78,100.3,254.7,6.32,1247,1913,8.91,145889,64200,20085,263.4815,9.5,7.4,0.00736652836924937,0.00648839028814078,-0.00749872521549403,0.0246016327646354,0.0230537193454005,0.0269427985385438,0.00937375149334348,0.00322563177176005,0.00630105417041212,0.00759673153308145,0.0078383747127703,0.00432282156416663,0.00632416975887175,0.00957843019229928,0.000437909092955417,0.00841847413642181,0.0075180359634109,0.0115135075253071,0.00166333277976135,0.0128509366782723,0.0247109884167901,0.0123638294988208,-0.439857318101915,0.402150028025692,-0.504280156335926,-0.117845135637983,-0.391233920362443,-0.744633830459502,-0.475379171172072,-0.452001910411998,0.418756108448252,0.380841536470074,0.404420917064799,0.808581245162878,-0.0297200309806258,-0.13845073763294,0.177772256022249,-0.433206241282887,-0.412981762042635,0.205117141550687,-0.473171531762286,-0.4511219264077,-0.403213825783934
"185",187,1979-07-01,73,1434.8,5996,9.24,9.24,10.47,2086.5,53.7381,39.895,79.2,101.2,257,6.36,1258.7,1760,8.95,148136,63800,20214,267.8631,9.69,7.1,0.0076195688406779,0.00652907623414256,-0.0054202362391084,0.0240336745198248,0.0223809555034735,0.0274340920596205,0.00953546491270559,0.00310458940057817,0.0063982346598182,0.00816882290024401,0.00781138097417518,0.00462486566550102,0.00635748281646738,0.00959914530518017,-0.0065175345150749,0.0083199173495085,0.00737981680476503,0.011338735810179,0.00167181105920785,0.013188995307674,0.0255360978874643,0.00632525053616685,-0.45766950744208,0.400805551181172,-0.524492368837928,-0.115337479704289,-0.405624072994653,-0.761916841731841,-0.500563164340908,-0.467634237798672,0.45734206953966,0.415995364390937,0.447396663737101,0.798265955850073,-0.0407297399803332,-0.163146331478895,0.200804725633473,-0.467762588088465,-0.411104183820167,0.248474177428083,-0.494530014617723,-0.465487491781483,-0.419287291124739
"186",188,1979-08-01,73.7,1446.6,6320,9.52,9.49,10.94,2105.3,53.3731,40.2,79.6,102.1,257.1,6.4,1266.8,1778,9.03,148568,64000,20216,270.6452,10.24,6.9,0.00781212220907257,0.00652195341761219,-0.00380911849644313,0.0229361080534098,0.0203009005108098,0.0257280602534234,0.00954428363808383,0.00281660604566612,0.00652118121467841,0.00844278428977918,0.00788338295031214,0.00438822081301116,0.00646637039190425,0.0096170924672521,-0.005317015596725,0.00829468196744874,0.00747127666475023,0.0111276160520436,0.00154097532238036,0.0131304336934243,0.0276779690440871,0.00723597891878501,-0.475227265230679,0.361480235446194,-0.549141727990131,-0.0985903876208756,-0.420061451770358,-0.778919780727722,-0.523406250082912,-0.483180015392331,0.520677006370333,0.473228941553578,0.517040048869868,0.783872195932171,-0.0999268889207923,-0.203704938374704,0.238411539964155,-0.499999599085507,-0.410293048059915,0.28305825787003,-0.515571261281081,-0.480414875641423,-0.435991423484075
"187",189,1979-09-01,74.4,1454.1,6190,10.26,10.2,11.43,2124.3,53.431,40.554,80.9,103.1,256.2,6.45,1279.1,1832,9.33,149585,66000,20183,274.3761,10.7,7.4,0.0080698374540367,0.00642867630872161,-0.00361481480680115,0.0236946778699502,0.0218326545143126,0.0258923639853195,0.00950263048209162,0.00266304634934957,0.00672800905580669,0.00892590782425255,0.00794574821615183,0.00400867996476613,0.00656314615178575,0.00955005270724152,-0.00257950642806189,0.00999567384303451,0.00767340284954043,0.0128371226701245,0.0012893786238819,0.0133833121179923,0.025876828610775,0.0094386520541021,-0.505422120958603,0.348966813397855,-0.590270527097669,-0.0656463005746437,-0.445905788108709,-0.801704164403084,-0.556778718343372,-0.510624201783217,0.609145239995666,0.555685030870328,0.598639841819457,0.768348917525885,-0.159551940308438,-0.236866544532799,0.31829494556353,-0.540311926106146,-0.421585480449827,0.318358307266553,-0.549917493409022,-0.507640040567064,-0.464398482568673
"188",190,1979-10-01,75.2,1460.4,6296,11.7,11.66,13.77,2144.7,53.7136,40.884,82.1,103.9,256.9,6.47,1289.9,1681,10.3,151533,62300,20186,276.1506,11.77,7.4,0.00831205668401332,0.00634883035785897,-0.00298133614490418,0.0267296693440951,0.0247995684447008,0.0314715085094898,0.00934041092846627,0.00279913339390734,0.00687173821644714,0.0093484300211808,0.00792687787979048,0.00392586896157791,0.00631575001042993,0.00934693803868099,-0.00810586938816645,0.0131074065530767,0.00777148193124733,0.00801346888884535,0.00102390522394039,0.0131823371991631,0.0294873334883255,0.00804963454295245,-0.527956732768363,0.308797579305814,-0.620600184752189,0.000811070894582133,-0.463739387136807,-0.822461691644051,-0.584795855479029,-0.531105486561285,0.685175267205548,0.630867493224466,0.667838594639912,0.761344055258142,-0.200947887879436,-0.237783705682057,0.396227312449345,-0.57462062435346,-0.424490538654127,0.341079130800998,-0.579075198789569,-0.52929488728063,-0.486410279608978
"189",191,1979-11-01,76,1465.9,6238,11.79,11.82,13.18,2167.5,53.6597,41.167,82.6,104.3,256.5,6.51,1302.4,1524,10.65,153809,63900,20233,277.2382,12,8.3,0.00848328980171831,0.00622727988351568,-0.00368610195678687,0.0274567893070839,0.0254972392102239,0.0293900447022451,0.00920883458027033,0.00271882446936343,0.00691828259181049,0.00947457675815255,0.00774881443493073,0.00362990454436666,0.00634834037722792,0.0094226048108201,-0.0121913026032508,0.0141686121875481,0.0077815143572734,0.00874705050491883,0.000821485186385695,0.0129986739116119,0.0288811325233311,0.0135206685656041,-0.541975522926107,0.243512909986202,-0.645562133319865,0.123705097894689,-0.472872904027447,-0.838752152530506,-0.606646842725924,-0.542810619742773,0.739225683715343,0.693076842084209,0.713090660042224,0.753783519257388,-0.231605052947501,-0.237581560429994,0.492267173502488,-0.601746395256802,-0.415012155199183,0.349305456185123,-0.602415783671323,-0.543618000521552,-0.501178731943357
"190",192,1979-12-01,76.9,1473.7,6325,12.04,11.84,13.78,2192.4,53.7087,41.512,83.4,104.8,256.6,6.57,1315.7,1498,10.39,156653,61500,20269,279.7257,12,8.6,0.0087726854465913,0.00618846467457509,-0.000399919153291887,0.0285364931170528,0.0256327349620931,0.0309261526095631,0.00931237948732829,0.00269440661560466,0.00706217816655199,0.00962366026757244,0.0075649370510605,0.00341638194373302,0.00658179637341309,0.00959799824887005,-0.0149003786221054,0.012538459233066,0.00779803240571719,0.0064342383027148,0.000773913281446825,0.0130155999603223,0.0288811325233311,0.0150001139179753,-0.554086442364965,0.134098026709482,-0.673879557134973,0.246162274788598,-0.480360404232832,-0.854375257730827,-0.626806578428438,-0.551242562160202,0.779588325813101,0.741255530862981,0.762275131435645,0.754683225226756,-0.272869329951238,-0.304103459957504,0.564851599795017,-0.622577376915874,-0.403776237100875,0.34535610320074,-0.623578711407654,-0.556626352844309,-0.51582892345054
"191",193,1980-01-01,78,1482.7,6683,12,11.84,13.82,2217.9,53.9628,41.944,85.2,106,258.9,6.57,1323.1,1341,10.8,155995,62900,20387,281.8501,12,7.9,0.00909780746044653,0.00613496144085124,0.00122743970374587,0.0259324212363224,0.0237240042941225,0.0301670538309418,0.00970400331113826,0.00346657682604131,0.00724339573416727,0.0101374313871946,0.00775426165141084,0.00331500051221719,0.00621208084505949,0.00956143691221338,-0.0103227174692718,0.0127132139280784,0.00752782266004119,0.00768957469314661,0.00124257289373079,0.0128017348138528,0.0263877991751637,0.0121629336900543,-0.564856974866463,0.0397565334079875,-0.70637784148884,0.376392054531257,-0.487783630746869,-0.867707753031641,-0.646751080812189,-0.553205940994192,0.812802362984829,0.784839716206754,0.80062350134829,0.764561810405521,-0.326166877133044,-0.316652477073611,0.612025693096545,-0.638448059220535,-0.388233798964397,0.333040094308737,-0.64288009253186,-0.565928939548093,-0.529255648265766
"192",194,1980-02-01,79,1494.6,6702,12.86,12.86,14.13,2231.2,53.9815,42.398,86.9,106.7,261.7,6.63,1334.5,1350,12.41,153896,64900,20257,285.6731,12.52,8.6,0.00942971358647871,0.0062796193662602,0.00245847028896769,0.028751732833408,0.0269192414118857,0.0305967956143388,0.00957777209329465,0.00327651769619179,0.00749621918571786,0.0105262680997026,0.00769838620800722,0.00376320562799252,0.00637060650248047,0.00949324811782234,-0.0105262680997026,0.0181382529690769,0.0074590954424083,0.00828288447343521,0.000763899906273272,0.0127711685823394,0.0273135495320984,0.0129671904109156,-0.558054390737253,-0.068302597308998,-0.709178945457116,0.486045565021087,-0.477656437040224,-0.867162939328678,-0.648456329340965,-0.540629818404941,0.847081966834369,0.824158306153046,0.83741511753279,0.768225625476566,-0.369457645851943,-0.321859704510973,0.664188356437674,-0.639181987013456,-0.351618963704008,0.309581878373275,-0.642361286105385,-0.558105200373797,-0.523300073349776
"193",195,1980-03-01,80.1,1499.8,6729,15.2,15.03,17.19,2243.3,53.8006,42.916,87.5,107.5,258.9,6.7,1347,1047,12.75,155032,62600,20079,289.3844,13,9.8,0.00974216635963058,0.00620773223930101,0.00250087807770005,0.0367639315474951,0.0341018083152963,0.0387032032426731,0.00930089851798325,0.00235551383916188,0.00773015086660419,0.0104442325086709,0.00768209022451035,0.00315845680897919,0.00651633315292801,0.0092705904384307,-0.0276288165761598,0.0192125911838984,0.00762361637655506,0.00677945340660221,0.0000914061957711561,0.0126509853266153,0.0288811325233311,0.0197539006040525,-0.55122292931011,-0.191044326605563,-0.707386684073209,0.540458778231822,-0.463722056322747,-0.867139067349042,-0.653333087362545,-0.525320393212245,0.869614867486832,0.847854899404477,0.87173983548255,0.778531164439612,-0.393692334034387,-0.347186953166507,0.696461547695219,-0.639982746151554,-0.313003148228341,0.270908222378563,-0.643572331058078,-0.548946896956385,-0.515478947971527
"194",196,1980-04-01,80.9,1502.2,7358,13.2,12.88,17.61,2242.7,52.7031,43.141,87.8,107.7,253.4,6.72,1346.1,1051,11.47,157858,63100,19942,290.6018,13,11.6,0.0098289359450399,0.00601078295092339,0.00726957855054093,0.030885656619999,0.0270458573758155,0.0390998265617728,0.0087499378503428,0.000632587158502969,0.00763364240135846,0.0100397915018255,0.00748082974300324,0.00188355986533528,0.00620649428958977,0.00855294370706472,-0.0307229458961524,0.0142382084953545,0.00771451410340866,0.00703268493230702,-0.000287343100705254,0.0121694278801638,0.0288811325233311,0.0288811325233311,-0.537454527149389,-0.221311263789974,-0.700062059403675,0.577429567759796,-0.4453134931797,-0.863386685329649,-0.646015244003478,-0.505371574739407,0.868721229870209,0.846441586256496,0.874270966444689,0.771569745395015,-0.390811812845531,-0.32480783780928,0.697435744549033,-0.635228698316727,-0.264713567059863,0.22936539407822,-0.635542640157798,-0.53372252129384,-0.500411661294788
"195",197,1980-05-01,81.7,1512.3,7984,8.58,8.65,10.98,2254.7,51.4325,43.476,88.3,108.7,253.4,6.76,1349.6,927,10.18,157915,63100,19863,287.8784,12.94,9.2,0.00984953241934294,0.00596762195805141,0.0110305960527352,0.0121489434403038,0.00869983762108618,0.0166673126391917,0.00863444321119315,-0.000531999704415827,0.00765772932964063,0.00997555645996536,0.0074971878549965,0.00121797127041786,0.0062384428463136,0.00837706167609823,-0.0335734527957893,0.00825681134415052,0.00738854318233425,0.00519752594224698,-0.000380043395152185,0.0111288259530873,0.026563981559929,0.0185104638809717,-0.534770712038165,-0.228998765582336,-0.691707163651749,0.613817121888027,-0.44009103108418,-0.861688306203249,-0.636288960938546,-0.501658576256153,0.868728226964758,0.846570092890231,0.871748690150364,0.742370858863999,-0.385155553503626,-0.320353650198829,0.7047649352989,-0.632694020358513,-0.241978587902835,0.214408466962013,-0.62899098744169,-0.531217349001283,-0.497044026428399
"196",198,1980-06-01,82.5,1529.2,8098,7.07,7.3,9.47,2272.9,50.8002,43.75,88.7,109.6,255.3,6.82,1357.4,1196,9.78,158922,64900,19870,287.0378,11.4,7.6,0.00993379264354159,0.0061770831678715,0.0123000765352383,0.0020535556771602,0.000401471332653003,0.00916586082940424,0.00855093632186255,-0.00133293950148163,0.00764857329433814,0.00986519363609062,0.00752076675968498,0.00132654790500282,0.00625020158397357,0.00809202655975253,-0.0228569146562016,0.00604126293452475,0.007229931064244,0.00562805887401407,-0.000323768182945772,0.0104295973392551,0.0203209669310474,0.0084832898017183,-0.56395865404725,-0.24421458330892,-0.697022255885927,0.634714872749617,-0.47032390240955,-0.868871559105938,-0.645885576480343,-0.531360570221131,0.878593628624488,0.857349731467603,0.871175893148677,0.737687905815854,-0.418820537766735,-0.343550645805084,0.70263825626205,-0.65513323927348,-0.273736788587066,0.218979461331253,-0.643006993800753,-0.561557211449968,-0.528420192582596
"197",199,1980-07-01,82.6,1545.5,8363,8.06,8.06,9.03,2308.6,50.4013,44.088,90.3,110.5,257.8,6.86,1360.3,1269,10.25,159940,64000,20033,288.0583,10.87,6.5,0.00966498074523858,0.00644227080110249,0.0117433345421132,0.00581566064466826,0.00333511281973068,0.00604780848238747,0.00875032932071122,-0.00164877869431364,0.00774101116592768,0.0103726748857893,0.00763445599619865,0.00169889618734761,0.00628146211775501,0.00779876925118791,-0.0208288065612677,0.00711979678201887,0.00684555109277303,0.00646637039190427,-0.000143266616793018,0.0100678864446626,0.0169903193734352,-0.000636144672116183,-0.610845078016679,-0.247872807279597,-0.703289746342315,0.641726361143625,-0.52168706260551,-0.883720575568039,-0.665183206964499,-0.580323776242372,0.888696395778828,0.868613433716711,0.866033097677839,0.752899916761635,-0.483791945644696,-0.362184529678706,0.693592709478725,-0.698163420924253,-0.346784311550297,0.241491843095927,-0.667357746610162,-0.612100134129527,-0.581689380054579
"198",200,1980-08-01,83.2,1561.5,8281,9.13,9.41,9.61,2334.4,50.5944,44.455,91.5,111.7,260.6,6.91,1377.4,1436,11.1,158388,63400,20049,291.4491,10,6,0.00971287109661256,0.00657665971254432,0.012873293253062,0.0105954911208854,0.0101814686415018,0.00743229749130527,0.00882334373878113,-0.00164094572027982,0.00787641440421668,0.010922737879895,0.00776867639597275,0.00196422856725557,0.00637272603208103,0.0080248466472808,-0.0137201544693017,0.011563484763893,0.00659274956225708,0.00509700203810544,-0.000232115331272172,0.0101638322340328,0.0123774680943491,-0.00397125749184687,-0.657063303521969,-0.223115217301615,-0.68519200160648,0.625641282420683,-0.574459040849497,-0.903394273875265,-0.671810925830872,-0.637938162992841,0.873932990038229,0.854125535910707,0.844228299175679,0.760605093356933,-0.497851872393395,-0.38409377154219,0.67033962432565,-0.745350733772503,-0.431655269485528,0.28680893846764,-0.678201284226191,-0.661076762003665,-0.629375494282703
"199",201,1980-09-01,83.9,1574,8021,10.27,10.57,10.87,2368.7,51.4172,44.866,91.7,112.4,264.2,6.95,1390.5,1471,11.51,159391,68300,20139,294.7925,10.17,7.3,0.00968431940880636,0.00655108903922537,0.0112368477480832,0.0111963955060896,0.0116595433376651,0.0104933441568348,0.00914532895587169,-0.00107474368970935,0.0080227568375846,0.0106601042592127,0.00762639808233519,0.00225192473543734,0.00633311384050792,0.00801413349286099,-0.0121704625471082,0.0130252664366482,0.00654813120805923,0.00731704761900209,-0.00000827499464839399,0.0102506701814596,0.0108949875024065,0.00887174988511132,-0.687057878584463,-0.166800375494464,-0.658230499466721,0.606178734582927,-0.59873474484294,-0.912882728693261,-0.653258894911943,-0.677725998271965,0.848286657866462,0.826531128837328,0.810803003850694,0.739568081127152,-0.493397780028431,-0.376513637319612,0.642981203258537,-0.771314281696474,-0.493009391046996,0.343294862897491,-0.659653585873645,-0.684989599491008,-0.65264480126804
"200",202,1980-10-01,84.7,1584.8,8088,11.62,11.63,12.81,2417.2,52.054,45.224,92.8,113.4,266.1,7.02,1415.4,1523,11.75,160925,65600,20363,299.9573,11,7.3,0.00970548157001553,0.00661047374604281,0.012812274624738,0.0156057079852326,0.0128190284825793,0.0148939953717418,0.00946735227321819,-0.000899610313058001,0.00802420728573892,0.010690090155749,0.00764084658925819,0.00253385578157084,0.00633400863744273,0.00814075086683537,-0.0109549872418079,0.0128104440739252,0.00653295839658733,0.00491556677473322,0.000334871840050803,0.010538501965786,0.0119362785527285,0.0103086738880767,-0.65316508368837,-0.118468704996511,-0.583890664058536,0.575441759093975,-0.549049844668236,-0.903465649134331,-0.581508651728273,-0.657626679539204,0.799857541051219,0.774507484903295,0.75853970845032,0.657850177807208,-0.400794977452449,-0.233057351379911,0.601891631982197,-0.742886642815741,-0.500727980693894,0.385364761519738,-0.580177396137864,-0.644042236913611,-0.603893733127992
"201",203,1980-11-01,85.6,1595.8,8023,13.73,13.5,15.85,2445,52.9626,45.592,93.2,114.9,264.2,7.09,1433.8,1510,12.68,162049,66700,20398,307.3743,11.47,7.4,0.00989823688621716,0.00668968591303665,0.0115750526507625,0.0192991932068298,0.015797824991283,0.020203212495762,0.00962699663824059,-0.000489598117054531,0.00812575274560619,0.0106955698916934,0.00783676012739124,0.00226857475230891,0.00654064751928388,0.00832254990786193,-0.013623602567563,0.0151724378775413,0.00587613228363759,0.00532355108698024,0.000396114929078761,0.0110439975816085,0.00785179718894933,0.00540324263785554,-0.575409258241984,-0.0716526138964904,-0.476026472617347,0.53882042048834,-0.434959909762562,-0.886319332755856,-0.481318828274271,-0.596488693583439,0.734062351248778,0.705829660710941,0.695671450992841,0.546054771214456,-0.250945100030173,-0.159370782125047,0.536865634522467,-0.676593471493375,-0.453487198202008,0.421486754345844,-0.467716894085593,-0.566756347876846,-0.505213446906616
"202",204,1980-12-01,86.4,1599.8,7718,15.49,14.64,18.9,2473,53.2684,45.887,93.8,115.3,261.2,7.13,1445.9,1482,12.84,163376,67000,20477,312.0383,12.87,7.6,0.0100396517185567,0.00658299417849943,0.00893750038098647,0.0222550192423156,0.0186380090851527,0.0263992216704897,0.00965085601191984,-0.000480231805628543,0.00820056574415134,0.0106176446446961,0.00763288482529904,0.00190947842544594,0.00650093596862246,0.00823850700659427,-0.0133965060611485,0.014759592776732,0.00505193924396023,0.00466733809456514,0.000361725792445089,0.0114190074501221,0.0126503009583975,0.00916081150470915,-0.467727095051387,-0.0277358776957328,-0.342912972162222,0.502159936281429,-0.292389906303063,-0.868648237612722,-0.362849366282684,-0.497773504146545,0.664867364337952,0.633565497590837,0.623176908675397,0.42742572449368,-0.0893768006992001,-0.0729643940356605,0.484040032686218,-0.577742117297278,-0.358233536616824,0.423839569242721,-0.336815898863217,-0.459291189338025,-0.373359563074566
"203",205,1981-01-01,87.2,1606.9,8071,15.02,14.08,19.08,2484.6,52.9637,46.329,95.2,115.3,248.2,7.19,1460.2,1547,12.57,161080,67600,20366,312.4522,13,8,0.0100571077352814,0.0065970381441226,0.0116047623614418,0.0197502626264747,0.0165261018138296,0.0266283316370696,0.00946526511342046,-0.000449215551582986,0.00828939185127303,0.0106092170912872,0.00728710137468673,-0.0000503321985907042,0.00657776789891268,0.00829538377775226,-0.00217760180115593,0.013459942044973,0.00457552703469795,0.00476149497149077,0.0000532272137108158,0.0110343994608029,0.0130690649522934,0.00801549552697733,-0.344893117200123,0.00639012185548734,-0.194932023146997,0.4652303356939,-0.1340176590604,-0.851706197753214,-0.234662506343997,-0.377780036273377,0.589839258843383,0.556457598029019,0.540067104374716,0.316665015009957,0.0668666238434462,0.0179638671652267,0.390327563926114,-0.459754263746978,-0.220068958008124,0.441263942391946,-0.198796528925731,-0.337232419852353,-0.224786712291202
"204",206,1981-02-01,88,1618.7,8051,14.79,14.05,15.93,2501.4,52.7111,46.797,96.1,116.2,241.3,7.23,1467.8,1246,13.19,158982,66200,20276,313.117,13,8.1,0.0100139979939409,0.00671397224086749,0.0110671401627536,0.019241193667717,0.0167020600909361,0.0191515399687652,0.00936057692119666,-0.000869319909912292,0.00848710995334826,0.010384809393878,0.00735360974038842,-0.0011579549194487,0.00653836519587808,0.00815111412555961,-0.00828216310387183,0.0154660230502675,0.00482260145922224,0.00327221972602842,-0.00026629394345871,0.0104131067896133,0.0130690649522934,0.00728922706234717,-0.194909936278058,0.0882506988408954,-0.0371533552372626,0.403519350913572,0.0467706812934477,-0.832158042704625,-0.0872608688978432,-0.226500372509012,0.493361389285597,0.456660360214583,0.440686226729132,0.184248867565464,0.238389446448275,0.115342643667604,0.289839192302439,-0.317431886088473,-0.0336191335039048,0.479975657549277,-0.0405236012913743,-0.191329936500113,-0.0538596017610728
