"","date","inflation","m2","unemployment","tb3m","tb6m","reserves","persincome","indprod","persconsind","pcomodind","m1","deposits","avehourearn","wages","houseunits","tresu10y","mbase","housesalesprice","dispincome","loansbanks","IntDiscUS","housesupply","Linflation","Lm2","Lunemployment","Ltb3m","Ltb6m","Lreserves","Lpersincome","Lindprod","Lpersconsind","Lpcomodind","Lm1","Ldeposits","Lavehourearn","Lwages","Lhouseunits","Ltresu10y","Lmbase","Lhousesalesprice","Ldispincome","Lloansbanks","LIntDiscUS","Lhousesupply","coraveearn.inf","corhouseuni.inf","cormbase.inf","cortres10y.inf","corwages.inf","corun.inf","corm2.inf","corGDP.inf","cortb3m.inf","cortb6m.inf","correserves.inf","cordisc.inf","cordispinc.inf","corhouseprice.inf","corhousesupp.inf","corloans.inf","corcomind.inf","cordeposits.inf","corm1.inf","corperscons.inf","corpersinc.inf"
"3",1964-03-01,30.94,399.8,3950,3.54,3.72,3.43,517,29.0374,18.353,31.6,32.6,121.4,2.5,330.6,1517,4.22,53830,19000,13365,52.7139,3.5,5.8,0,0.00578622809629348,-0.00990131364808988,0.00283286876783873,0.0108699933182029,-0.00723601630426718,0.00524990240187062,0.00337946524199761,0.00106362709539742,-0.00315458459663231,0.00462252907202543,0.00165016651432826,0,0.00838817903853206,-0.0275710866305103,0.00595954611860516,-0.00377541861154995,0.0326202609342001,0.0120022421360853,0.00280884385513147,0,0,0.985214923047252,-0.868610112236772,0.969283874875977,0.883041119817098,0.992267060791966,-0.915884325648799,0.957169047110077,0.966034097423231,0.944670585287572,0.920089314101271,0.96170113628613,0.624166808448122,0.950635953790219,0.843245738002226,0.335327583702061,0.982794561776718,0.961798244003537,0.923457116991686,0.985764192833492,0.998958299871107,0.985718852116635
"4",1964-04-01,30.95,401.7,3918,3.47,3.66,3.47,520.6,29.5125,18.368,31.6,32.7,121.5,2.52,332.8,1448,4.23,54052,18800,13424,53.229,3.5,6,0.000107717995228314,0.00543785849717437,-0.00931229556228708,-0.00476879855041257,0.00182648858820852,-0.000959233275871663,0.00581297428525899,0.00766272620922415,0.000981408483871811,-0.00210305639775488,0.00410261589153234,0.0013745723946205,0.0026560565497256,0.00780296054573141,-0.0338978598879637,0.00476198574915883,-0.00114507454004216,0.0182194708459544,0.00946976146871255,0.00511395681151387,0,0.0113005172252271,0.987739592066541,-0.875794879576239,0.971238482637754,0.851988980196541,0.993168110622308,-0.911032530611726,0.961206743380454,0.962968990878577,0.908443580728838,0.870889062112456,0.932229596809143,0.547972079975878,0.953485441058465,0.847852487611657,0.339424905261232,0.983468755423325,0.955885867390232,0.927340457743804,0.987592910794715,0.999012559901779,0.987349777997662
"5",1964-05-01,30.98,404.2,3764,3.48,3.6,3.5,523.9,29.6802,18.37,31.5,32.9,121.9,2.52,334.9,1467,4.2,54273,19300,13481,53.7445,3.5,6.2,0.000322997460950658,0.00562945977395191,-0.0170089961215192,-0.00285717395590568,-0.00276245904664629,0.00143266867724628,0.0059394391773715,0.00716360825924778,0.000763276135373525,-0.00236968598863596,0.00460135688567875,0.00185262272262121,0.0019920424122942,0.00742478812257485,-0.0221643436166428,0.00179212236965315,0.000161273977816734,0.0202266596532001,0.00816160534755372,0.00624496150393672,0,0.0166728436246681,0.988717320866222,-0.885117414976113,0.972489438540434,0.82586338350655,0.993591647132452,-0.903878520082225,0.965007570820147,0.959762363818785,0.827224324739419,0.785945457305703,0.864609618469464,0.410156686229746,0.954898035888622,0.848858208474498,0.31735573314727,0.984047200284243,0.941077050687716,0.928839855097741,0.989113694601776,0.999053772202475,0.988321714133513
"6",1964-06-01,31.01,407.1,3814,3.48,3.56,3.5,526.6,29.7641,18.397,31.5,33.2,121.9,2.53,336.8,1550,4.17,54940,18800,13514,54.2937,3.5,5.7,0.000451977593487562,0.00593337792704407,-0.0109679398061964,-0.00228573916472454,-0.00444462735694207,0.00114613494179703,0.00577963547150429,0.00629544910177691,0.000904362631621236,-0.00189574879090877,0.00549652913876644,0.00148209817809697,0.00238571417305473,0.00707129101166242,-0.00672438853925197,0,0.00257198217423209,0.0109316825075727,0.00701826396225407,0.00702934158686945,0,-0.00347834854237381,0.989804895271397,-0.860932230192556,0.974533267965496,0.824455627475044,0.9940473742429,-0.892732032205727,0.96871220978866,0.954873008427774,0.722818366736602,0.695844417412257,0.791397642512906,0.275410345853572,0.956000928653134,0.852379657240431,0.286212746592844,0.984876263540538,0.934405500949858,0.93311141839391,0.990257229513576,0.999031971794099,0.989256232992272
"7",1964-07-01,31.02,410.1,3608,3.46,3.56,3.42,529.6,29.9597,18.421,31.6,33.2,123,2.53,338.6,1562,4.19,55426,19100,13544,54.7159,3.5,5.5,0.000430385433912125,0.00616817775405002,-0.0183941006681388,-0.00286540009006212,-0.00370385613078505,-0.00289862378531151,0.00576315581968512,0.0063379035772985,0.000970920580756651,-0.00105152819887744,0.00458044094897203,0.00273230162927929,0.00198809514421228,0.00678110706486261,-0.0043183037016535,0.000797449687222729,0.00361117132388096,0.0117483129590908,0.00621812991868698,0.00714880890525649,0,-0.00885163755232473,0.99074691007656,-0.833872154473847,0.975322462220609,0.828814238042902,0.993977952402284,-0.870978306188767,0.972516855053302,0.94608982223936,0.59949376051666,0.603076732510625,0.709966648248064,0.137400184122983,0.956413363209133,0.857927457802882,0.22891236658367,0.985227185331086,0.930020220293669,0.940043441102826,0.99048907357021,0.999076116395708,0.9898162791828
"8",1964-08-01,31.05,413.4,3655,3.5,3.61,3.5,533.7,30.1553,18.436,31.6,33.4,123.9,2.55,342,1569,4.19,55427,18900,13607,55.1046,3.5,5.4,0.000506994747795427,0.00643195448199358,-0.0139174447153526,-0.000814003016376796,-0.00118227275769426,0.000818667815569306,0.00604154480503016,0.00636213880977283,0.000948497167531632,-0.00090130988475209,0.00478409567914907,0.00338346329119358,0.00282894675659709,0.00723970139324935,-0.0030626285537886,0.000683528303333768,0.00309786712209232,0.00856620925250822,0.00599278584142989,0.00713881529610256,0,-0.0102084234260207,0.991917016800517,-0.774851267985428,0.976370409971505,0.83770752425434,0.993781691054001,-0.851636710579567,0.97544323434336,0.934403063742332,0.546886800089739,0.579957804051536,0.604098065261175,-0.0205600089332828,0.956739054812662,0.862456233708401,0.149572637784729,0.985671913018044,0.923675083453574,0.944170623964748,0.990568699103159,0.999110767469483,0.990327498144591
"9",1964-09-01,31.08,416.9,3712,3.53,3.68,3.45,536.7,30.2671,18.464,31.7,33.6,124.6,2.55,343.6,1455,4.2,55887,18900,13642,55.7749,3.5,5.4,0.000564335044315856,0.00668180237662974,-0.010243423910657,0.000354610166899971,0.00136613381652378,-0.00108225784288932,0.00598702618476188,0.00602944877916323,0.00101963695501861,-0.000393701112862022,0.00493235459256847,0.00366475759457641,0.00247532841202246,0.00691817035003017,-0.0121088716254949,0.000896061184826574,0.00374375314746422,0.00749543309594469,0.00556480048922703,0.00775780715300056,0,-0.0089323704977681,0.99230940920082,-0.699133709461816,0.97693037266938,0.847464967741494,0.993446792880954,-0.828797140258615,0.977649627571084,0.929522996408986,0.496722760992038,0.562253866725421,0.507481685497122,-0.188629546875995,0.956531369454287,0.833952520848532,0.0741219563113476,0.98535846406926,0.912289705446309,0.946085666236346,0.990490892082278,0.999129745640864,0.990690762458561
"10",1964-10-01,31.12,419.1,3726,3.57,3.72,3.36,537.4,29.8479,18.477,31.7,33.6,125,2.55,343.5,1524,4.19,56162,18900,13622,56.2908,3.5,5.3,0.000644539351696752,0.00652417656192365,-0.00868699266997927,0.00156717846461577,0.00241555407071176,-0.00389903553458557,0.00546662516407813,0.00380986242456189,0.000984546743052878,-0.000349956544766241,0.00438431519339419,0.00361368796728446,0.00220029192179774,0.00611714270583826,-0.0056153795958845,0.000531633124815153,0.00387317798034342,0.00666260719639528,0.00478347416671276,0.00791884681286249,0,-0.010016788554922,0.992827971178598,-0.629584177373181,0.977524041131305,0.855982503387836,0.992839558245533,-0.801502558668881,0.979137628964928,0.923329155779649,0.457044167459184,0.551897675800489,0.41325917426053,-0.356557800658781,0.954775204994886,0.829703443071871,0.000212428892336646,0.984521533235839,0.89889270388636,0.947183790742641,0.990296033495423,0.999167384798172,0.990759666325009
"11",1964-11-01,31.21,422,3551,3.64,3.81,3.52,541.3,30.7702,18.502,31.7,33.8,125.6,2.56,346.3,1486,4.15,56786,19300,13685,56.8628,3.62,5.6,0.000868871113776804,0.00656133481622989,-0.012628895224826,0.00335226920386438,0.00456455074899602,0.00114286958236227,0.00564305840982442,0.00647209653663716,0.00102130396635864,-0.000314960890289617,0.0045393572260362,0.00373117084373566,0.0023716526617316,0.00631726240985167,-0.00757889273318479,-0.000480770156810317,0.00459080466769901,0.00809066386128006,0.00476654771739309,0.00813798585920047,0.00337110573423116,-0.00350913198112701,0.993647209159808,-0.527300412295135,0.978413735031896,0.86460958681337,0.992121455926741,-0.740477614897831,0.980466969366172,0.926249030973425,0.427311484823885,0.546377250682572,0.298448959905677,-0.524433916626595,0.952469130028443,0.812749546322479,-0.0837218866240675,0.9837241624387,0.884024389809764,0.948222218149132,0.990410729071902,0.999187030565136,0.990802807809394
"12",1964-12-01,31.25,424.7,3651,3.84,3.95,3.85,547.5,31.1335,18.529,31.7,33.9,125.8,2.58,350.2,1484,4.18,57737,21000,13803,58.3481,4,5.5,0.000906321003408251,0.00654464285868294,-0.0089561003214281,0.00791012518087545,0.00743017247858011,0.00918553222848272,0.00616539927145165,0.00695078964431429,0.00106102523770338,-0.00028632808208147,0.00439525310525395,0.00353661806087265,0.00286351518721554,0.00676105386744474,-0.00701233898929334,0.000217746429632258,0.00568331327637898,0.0150294527659439,0.00511373586570262,0.00974230053657185,0.0121392175113202,-0.00482816593763167,0.994719752676199,-0.40946119340834,0.979369628827598,0.872150238889166,0.991588623785542,-0.686476285532541,0.982400196171001,0.928802118467966,0.412968844979909,0.553009410363602,0.207242073097237,-0.607287285139637,0.951111925362598,0.811997358965177,-0.111087664468098,0.982663250733469,0.86644934783943,0.950808202478277,0.989626244791307,0.999194186112749,0.990950823391125
"13",1965-01-01,31.28,427.5,3572,3.81,3.94,3.9,551.8,31.4688,18.549,31.8,34,126.1,2.58,351,1361,4.19,57138,20700,13824,59.241,4,5.6,0.000910755877682523,0.00654686020859178,-0.010032711932913,0.006597349960717,0.00659975347176609,0.00949535494576814,0.0063035493398748,0.00726423791762247,0.00106250704658343,0,0.00427444119896255,0.0034403914478444,0.00262488892161425,0.00638778301300051,-0.0136380958298405,0.000398724843611364,0.00434063538699977,0.0125779369144402,0.00481427889524906,0.0101960316306893,0.0111276160520435,-0.00292427665093918,0.995064973156383,-0.367850999907093,0.98068243371934,0.880287928056517,0.992076360839974,-0.636664595715816,0.984025062845749,0.933570444103669,0.425743461680758,0.573912293823837,0.167556497833488,-0.61326977251705,0.951542056807174,0.80910507926412,-0.132097847489907,0.982885013119036,0.864880566880175,0.953150031331216,0.989804662660463,0.999118068513526,0.991336001809174
"14",1965-02-01,31.28,430.4,3730,3.93,4,3.98,552.2,31.6645,18.556,31.9,34.2,126.1,2.59,352.9,1433,4.21,56508,20400,13813,60.0693,4,5.5,0.000840697733245406,0.00656331099798936,-0.00593153635026807,0.00847526432855109,0.00725466765163394,0.0103268865776895,0.00587440229164359,0.00718234275038565,0.0010097994003044,0.000241516923435992,0.00439680106461145,0.00317574595185637,0.00272054952594548,0.0063116848747204,-0.00862359421395235,0.000734354760275374,0.00315388086565008,0.0104874187347792,0.00438271633839312,0.0104798004267496,0.0102716455865017,-0.00408537117799603,0.995597860530874,-0.327345627373785,0.981560396451637,0.884167521783367,0.992269547424261,-0.608976941741226,0.985236867773952,0.936444937987785,0.433932186768713,0.575232140666298,0.135990871517816,-0.624388260007671,0.951861273153014,0.825915871685361,-0.143814700154276,0.982916244968698,0.866070450037884,0.955218195178425,0.990910140664337,0.9991555649273,0.991615093862615
"15",1965-03-01,31.31,433.2,3510,3.93,4,4.04,555.4,32.0837,18.58,31.9,34.3,126.6,2.6,354.6,1423,4.21,56696,19800,13844,61.1489,4,5.4,0.000849120728099585,0.00655768208950874,-0.00985015490938818,0.00786988830508316,0.00673647710508866,0.0106580284419054,0.00586753608342937,0.007608742087282,0.00102999562143943,0.000224265714619135,0.00429129456737736,0.0032315688652382,0.00280147951094866,0.00620411188073205,-0.00850782532283574,0.000681900848827133,0.00316584940799913,0.00760596288588923,0.00422979003245619,0.0110035988031168,0.00953795661603732,-0.00510421171301034,0.995813377983521,-0.231802704803683,0.981892962784588,0.887246355310451,0.992734248616253,-0.55035678248284,0.985926302144912,0.939226434237714,0.442086297972627,0.570385555774845,0.115573565022735,-0.632168078198923,0.954543428968308,0.835627688973412,-0.195165842284782,0.981847142953763,0.870750316656875,0.956914144527714,0.990516647398386,0.999124210194032,0.992304476581663
"16",1965-04-01,31.38,435.4,3595,3.93,3.99,4.09,558.9,32.2234,18.609,32,34.4,127,2.6,356.3,1438,4.2,57089,19900,13855,62.1331,4,5.6,0.000941393477331095,0.00645821219511558,-0.00759828100241329,0.00734522908474428,0.00612050328354152,0.0107675117512218,0.00589516643806428,0.00739114486109873,0.00106530266490334,0.000417974200906368,0.00419928894338278,0.00322643605745666,0.00261471421021875,0.00610934968679538,-0.00724157428857068,0.000477899298574173,0.00341531225495354,0.00743475162882715,0.00400075419974861,0.0113344912024341,0.00890209284163484,-0.00233942132075134,0.995864460279143,-0.159086295258008,0.982273448713876,0.892180573766525,0.99316246623066,-0.511525699232103,0.986408463513961,0.940549439397529,0.459356624316236,0.57195902577122,0.125988878328129,-0.637108064446057,0.958815743773556,0.843588580798405,-0.20118005015438,0.980552753081964,0.878085385682986,0.958483196123432,0.990668712277938,0.99908235726,0.992948601319164
"17",1965-05-01,31.48,437.1,3432,3.89,3.95,4.1,563.1,32.4749,18.651,32.1,34.5,126.6,2.62,359.4,1478,4.21,57165,19600,13990,62.925,4,5.3,0.00108141115026766,0.00629812724972223,-0.0100234390364684,0.00624676050127183,0.00510824357902383,0.0102471674952424,0.0059946351597428,0.00741510996726252,0.00113962307936064,0.000586858771864956,0.00411825586304396,0.00282762275708343,0.00293022411867815,0.00626894668997496,-0.00507419069383785,0.000596663242723741,0.00328500332487291,0.00602069430865193,0.00435674520991736,0.011417628177898,0.00834571203903266,-0.0056344435621436,0.996050631411889,-0.061874379342176,0.982842117164001,0.893110034620877,0.993794371994155,-0.503200393500709,0.986862666106086,0.942739807008781,0.484362369344856,0.578353257955826,0.190711106467494,-0.615806169956421,0.965092607588967,0.850485339796927,-0.18723397616523,0.980683387240713,0.88528161832682,0.959987461839761,0.991408399830014,0.999014031735686,0.993623166166372
"18",1965-06-01,31.61,440.1,3387,3.8,3.86,4.04,566.2,32.7265,18.705,32.4,34.7,126.9,2.62,360.9,1488,4.21,57761,19800,13992,64.1511,4,4.7,0.00126021653427096,0.00633000046725485,-0.0102102136690338,0.00450235747778437,0.00345197069577,0.00877719989333387,0.0059649589984183,0.00743290726340989,0.00124265135968054,0.00109953723600897,0.00421602686612955,0.00280051936021178,0.00275785799405003,0.00614518143169901,-0.00437905513038327,0.000561565404916462,0.00370188456812503,0.00626373414132054,0.00410887484691703,0.011881161650036,0.0078547878014425,-0.0123703181668447,0.996006059555785,-0.000441118600087234,0.983974437630624,0.897079316360872,0.994640634065117,-0.491611649192568,0.987509099754399,0.947865970340357,0.515037212254656,0.594924234028176,0.263891436522937,-0.573679322397427,0.969711268645053,0.855755842470124,-0.146722146378585,0.98165574233788,0.894519513123559,0.96120324393128,0.99270877677661,0.998850618871199,0.994412159153423
"19",1965-07-01,31.58,442.9,3301,3.84,3.9,4.09,570.4,33.0339,18.719,32.4,34.9,127.6,2.63,363.5,1529,4.2,58407,21000,14120,64.8904,4,5.2,0.00113745353792089,0.00633066916974665,-0.0110718196298975,0.00483396538831277,0.00383293730483062,0.00897292645935152,0.00604415552196658,0.0075393657292358,0.00121518089631399,0.00103845183400848,0.00430108883220948,0.00295054585077488,0.00281628412863989,0.00620258164798414,-0.00262571926002724,0.000398249415478477,0.00411410977049531,0.00918466557918792,0.00438652037479908,0.0118576779287264,0.00741841070136236,-0.00606662733138845,0.996523079934152,0.0620268326020184,0.985550148378643,0.897208803595955,0.996386234833626,-0.423587051754901,0.988413622736065,0.954459101615877,0.532373920236049,0.59857560145852,0.321562805175822,-0.522041523971139,0.978340118273762,0.863644299188609,-0.139423707540969,0.983065526367903,0.899705141183178,0.963459024738166,0.994900112820466,0.998902451950693,0.996014954746684
"20",1965-08-01,31.55,445.8,3254,3.84,3.95,4.12,572.9,33.1736,18.723,32.4,35.1,128,2.64,365.9,1432,4.25,58192,20200,14174,65.4792,4,4.6,0.00102756546538434,0.00634097131989766,-0.0112438524953876,0.00457954615734894,0.00430167880338849,0.00888530892500274,0.00595621640578126,0.00736466605745791,0.00116246947023555,0.000983796474323819,0.0043754684338531,0.00295998517488819,0.00286779922547735,0.00622248656396323,-0.00593709500468218,0.00100015511187449,0.00370347991835084,0.00665706037416417,0.00435654921417641,0.0117090023569635,0.00702796803286961,-0.0122000849503855,0.996690478501156,0.167249998680352,0.986271449190906,0.882718970710139,0.997269540928158,-0.36313826540228,0.988509512018831,0.956884134759704,0.532327535585478,0.58323666585737,0.368654138089745,-0.470662894880979,0.9814500200581,0.874190457741523,-0.135897128678151,0.983681979188734,0.905090573381851,0.96533117769782,0.995820470432102,0.998947439027966,0.996762204353802
