"","Linflation","Lm2","Lunemployment","Ltb3m","Ltb6m","Lreserves","Lpersincome","Lindprod","Lpersconsind","Lpcomodind","Lm1","Ldeposits","Lavehourearn","Lwages","Lhouseunits","Ltresu10y","Lmbase","Lhousesalesprice","Ldispincome","Lloansbanks","LIntDiscUS","Lhousesupply"
"15",0.000941393477331095,0.00645821219511558,-0.00759828100241329,0.00734522908474428,0.00612050328354152,0.0107675117512218,0.00589516643806428,0.00739114486109873,0.00106530266490334,0.000417974200906368,0.00419928894338278,0.00322643605745666,0.00261471421021875,0.00610934968679538,-0.00724157428857068,0.000477899298574173,0.00341531225495354,0.00743475162882715,0.00400075419974861,0.0113344912024341,0.00890209284163484,-0.00233942132075134
"16",0.00108141115026766,0.00629812724972223,-0.0100234390364684,0.00624676050127183,0.00510824357902383,0.0102471674952424,0.0059946351597428,0.00741510996726252,0.00113962307936064,0.000586858771864956,0.00411825586304396,0.00282762275708343,0.00293022411867815,0.00626894668997496,-0.00507419069383785,0.000596663242723741,0.00328500332487291,0.00602069430865193,0.00435674520991736,0.011417628177898,0.00834571203903266,-0.0056344435621436
"17",0.00126021653427096,0.00633000046725485,-0.0102102136690338,0.00450235747778437,0.00345197069577,0.00877719989333387,0.0059649589984183,0.00743290726340989,0.00124265135968054,0.00109953723600897,0.00421602686612955,0.00280051936021178,0.00275785799405003,0.00614518143169901,-0.00437905513038327,0.000561565404916462,0.00370188456812503,0.00626373414132054,0.00410887484691703,0.011881161650036,0.0078547878014425,-0.0123703181668447
"18",0.00113745353792089,0.00633066916974665,-0.0110718196298975,0.00483396538831277,0.00383293730483062,0.00897292645935152,0.00604415552196658,0.0075393657292358,0.00121518089631399,0.00103845183400848,0.00430108883220948,0.00295054585077488,0.00281628412863989,0.00620258164798414,-0.00262571926002724,0.000398249415478477,0.00411410977049531,0.00918466557918792,0.00438652037479908,0.0118576779287264,0.00741841070136236,-0.00606662733138845
"19",0.00102756546538434,0.00634097131989766,-0.0112438524953876,0.00457954615734894,0.00430167880338849,0.00888530892500274,0.00595621640578126,0.00736466605745791,0.00116246947023555,0.000983796474323819,0.0043754684338531,0.00295998517488819,0.00286779922547735,0.00622248656396323,-0.00593709500468218,0.00100015511187449,0.00370347991835084,0.00665706037416417,0.00435654921417641,0.0117090023569635,0.00702796803286961,-0.0122000849503855
"20",0.0010869993318203,0.00643719440189807,-0.0112689927446245,0.00538153320961827,0.00558296589029271,0.00708794737660474,0.00695068978517606,0.00712272908959823,0.00112570553141076,0.000934606650607628,0.00444078668553201,0.00316231821742004,0.00291344540619878,0.00636028376594187,-0.00392421733767603,0.00141853485646077,0.0038454571161207,0.00481655544692154,0.00543062133142262,0.0118129672981104,0.00667656963122613,-0.00843113562178963
"21",0.0010803954021555,0.00645794130122493,-0.011825735637799,0.00644311363564695,0.00670081201359034,0.00757450926808035,0.00638422750129376,0.00726138149201843,0.00108989299254554,0.00103684759759813,0.00463230512520829,0.00334305993682136,0.00295406623425965,0.00664705084340968,-0.00471118843927673,0.00201237187094678,0.00411785791683037,0.00531053687773368,0.00483690489525327,0.0117227199786989,0.00635863774402488,-0.00706761929134635
"22",0.00117467637244459,0.00647466965436924,-0.0123119965027664,0.00682199911112294,0.00693543579978259,0.00745248545108541,0.00651938936057859,0.00711995477429833,0.00111548990857149,0.00112936357211504,0.00467639378082016,0.00336586084245718,0.0029903518426365,0.00675648742952014,-0.0042472926321441,0.00295400274397448,0.00429584890998491,0.00664057356806801,0.0049087938988708,0.0116646367469263,0.00606960875566011,-0.0105364370026057
"23",0.00126032769014141,0.00652582083181057,-0.0123750264405889,0.0095038145555804,0.00970189353540042,0.00940100471607113,0.00662443350323885,0.00734737258618038,0.00122653529196023,0.0013461837219116,0.00471529166206517,0.00355192329182651,0.00302287228907001,0.00683002188527721,0.00141426879720228,0.00445559431664945,0.00512402978671312,0.00571401864129136,0.00482975852241027,0.0120490397334614,0.0101468142432278,-0.0120110163751373
"24",0.00124704203237893,0.00650720521700106,-0.0124547474557766,0.0110591264359353,0.0107376760991532,0.00996280842930099,0.00652288461213742,0.007448438204904,0.00122406177165713,0.00141693199938312,0.00474966202512977,0.00368855757586854,0.00289691927702543,0.00677482608153046,-0.0065444222411409,0.00417965921657696,0.0045663382968412,0.0072834468491636,0.00465708479013223,0.0120413455897646,0.0104714345117044,-0.00876230870151503
"25",0.00154804278559536,0.00648876439807874,-0.0138504715556208,0.0114820561939191,0.0113575944165013,0.0116260004045278,0.00665723224767042,0.00743609264387803,0.00133237389268983,0.0020580314720657,0.00485043132685048,0.0036769249635985,0.00305210257248303,0.00665748411247746,-0.0115918053540515,0.00632242222591143,0.00462615727751074,0.00622405837810835,0.00468536207672895,0.0123530936553523,0.0104714345117044,-0.00481303696341018
"26",0.00163730401747155,0.00649137539365489,-0.0130624032596763,0.0108230540386154,0.0104465365924296,0.0126794566008924,0.00673493602637002,0.00800241407724378,0.00141067270030961,0.0020580314720657,0.00470833217565767,0.00389630618996939,0.00320671004733868,0.00675649529997335,-0.00352322450116926,0.00596911704360742,0.00447484746024229,0.00377141698086803,0.00386199851683585,0.0127129972910477,0.0104714345117044,-0.00618416687992806
"27",0.00175311851129763,0.00648069505979731,-0.0135838154786676,0.0119266712972866,0.0107739161789046,0.0123751865717516,0.00658271001472107,0.00739245731966603,0.00152123222900593,0.0020580314720657,0.0048084032148882,0.00420442355451859,0.0030287388903449,0.00689601052653791,-0.00285826318094799,0.00483094270784847,0.00470258726909956,0.0084015560872186,0.00351617722804454,0.0128011323993745,0.0104714345117044,-0.00677162206240729
"28",0.00180300774825779,0.00629315137752351,-0.0101532104738085,0.0119867530188242,0.0120734682773169,0.0140196765258839,0.00650353489038979,0.0075509173179417,0.00156915324764526,0.002190097087119,0.00489355228637077,0.0038498936508613,0.00318220744935725,0.00692995030864792,-0.00617280737422336,0.00538983421725174,0.00461581032189429,0.00602006593980138,0.00336244527750414,0.0129454852242348,0.0104714345117044,-0.00653510297887375
"29",0.0018013006307138,0.00609265736785181,-0.0118195773330104,0.0107102126245788,0.0111294447806386,0.0162545716677071,0.00660115736846578,0.00762924311342417,0.00161267463488296,0.00231541046478378,0.00451533486340755,0.00391217567541254,0.00301719073201988,0.00711352011825657,-0.0108727464983644,0.00594921034612332,0.00442928825828851,0.0050060129934193,0.0033972053196422,0.0136788185032563,0.0104714345117044,0.00213722059948127
"30",0.0018778452250711,0.00576019686881231,-0.00944804843089904,0.0136394720351755,0.0135657684662775,0.0182527612284818,0.00662029017692545,0.00758370273776141,0.00163889393219309,0.00243284659325643,0.00473995355652742,0.00306847033877045,0.00332244240252292,0.0073065424171237,-0.0151444095794063,0.00753038332373297,0.00471322137326495,0.00550923478093579,0.00341549474379151,0.0141176545157465,0.0104714345117044,0.00292517744471869
"31",0.00209358530595634,0.00557640489604746,-0.00964105650872138,0.0145267821767278,0.0157634412586867,0.0190593686266198,0.00665983023135027,0.00734500332306085,0.00176559464300119,0.00255703943234551,0.00471311685157633,0.00285900636262774,0.00314614802117271,0.00718863163340281,-0.0140834601842128,0.0091581944983542,0.00449033304046316,0.00379049075857189,0.00338337260114393,0.0139372083620251,0.0104714345117044,0.00960515244215968
"32",0.00218076819090892,0.00547125708497261,-0.0117777474450277,0.0174804182323153,0.0188841474751693,0.0186676967719567,0.00679063828007801,0.00757743126807718,0.00183429602766222,0.00242539108691349,0.00457561941696694,0.00296823088919899,0.00329738835661349,0.00720890517458154,-0.0137513556241969,0.0087383554575862,0.00456567554853571,0.00670543195052649,0.00345382603092707,0.0137001254092323,0.0104714345117044,0.0119867530188242
"33",0.00225421023418454,0.00527824368780043,-0.0119345998306711,0.0168554568798486,0.0171919998175227,0.0207602850649638,0.00703864391905647,0.00844632070492672,0.00191495684947246,0.00217663412914249,0.00479725114520026,0.00252210415583468,0.00344808170953802,0.00755627845547024,-0.0246719490935307,0.00744729921511362,0.00452386786089143,0.0039912943600698,0.00363006195483965,0.0135962933185022,0.0104714345117044,0.00720178386830878
"34",0.00217191724605379,0.00513082958232662,-0.0103492472400709,0.0158120675710377,0.0155985546508576,0.0205198535457414,0.00705049154959499,0.00689054063753277,0.0019210308704285,0.00205169650429846,0.00466034583902371,0.00235394632021257,0.00343515288379477,0.00740981758579125,-0.0181612006794755,0.00907617688545268,0.00432224135975701,0.00488363185981555,0.00357774647710799,0.0133680428211515,0.00906680712244144,0.0042409455962476
"35",0.0021692083177691,0.00511748526949696,-0.00942337384746087,0.01066389058905,0.0104010516120859,0.014096908552939,0.00664089971288943,0.00649765197471021,0.00194620378680638,0.00205169650429846,0.00475713105583255,0.0024441162172993,0.00311089703204248,0.00707392084912277,-0.0168663116916121,0.00610847809132814,0.00441130511253141,0.00136624261762464,0.00313890258939923,0.0126132171985653,0.00490762648568265,0.00565839754829423
"36",0.00210390592059232,0.00496498356740819,-0.00771822240454663,0.00892415043578559,0.00770235051654761,0.00984953241934294,0.00671532876657351,0.00624734523804314,0.00190554549032398,0.00204540042485514,0.00485312462484866,0.00221974521878665,0.00326050820415617,0.00730886062426199,-0.0101403646395714,0.00370826100800196,0.00462779950160767,0.0029149411919546,0.00347953815208424,0.0121373473451799,0.00490762648568265,0.000737482379141711
"37",0.00223036024122375,0.00498500193348317,-0.0102724339105529,0.00619513323521353,0.0057327359563568,0.00950650388073975,0.00677501743293463,0.005513807513104,0.00193915050594982,0.00191457875799398,0.00482632564688005,0.00250075040526054,0.00339694198475867,0.00707396067972121,-0.0101569363787387,0.00396225918349386,0.00471744614471311,0.00389691908378431,0.0035487344981356,0.0117078091536088,0.00490762648568265,0.0014882534417533
"38",0.00219041775534025,0.00510806014922653,-0.00811273399973655,0.00335957226667122,0.00223086528866791,0.00476988531341184,0.00680911569102083,0.00473032540717474,0.00190672236161514,0.00178964113314996,0.0048130369634102,0.00286153607484244,0.00323637659659242,0.00705267990155441,-0.0124282972426519,0.00314434851495694,0.00450260500837548,0.00514079254835435,0.00373693555005916,0.0112605136913547,0.00490762648568265,0
"39",0.00222343896158879,0.00510069996131191,-0.00902328667283551,-0.000965294136730595,-0.00105758638630905,-0.000409503705677605,0.00657920912809595,0.00494034232717246,0.00191023448706973,0.00140822414930379,0.00479982133714302,0.00251444486479661,0.00338439333010775,0.00703159147637019,-0.0115066063519967,0.00369981244929712,0.00428596036066686,0.00474445611398444,0.00365428440008183,0.0111438184511481,0.00102885885793214,-0.00556380802602177
"40",0.00209086911807562,0.00536793157363698,-0.00660342140750495,-0.00322813800701211,-0.00161310467419544,-0.00165859376668415,0.00641977365157727,0.00425131211519123,0.00189749237623484,0.00152922361876782,0.00489420510799639,0.00304549516688897,0.0032125997450892,0.00675944721763688,-0.00521888995923118,0.00589650238562924,0.0043015869361156,0.00791439507935898,0.00329981626238037,0.010829695057065,0,-0.00681789265757508
"41",0.00217016128161966,0.0054832560781118,-0.00516677140514184,-0.00295309748277737,0.000322582256400648,-0.000623453028196349,0.00648807379298677,0.0039245288072133,0.00190916288049042,0.00139112566803072,0.00476060681964946,0.00331237521116279,0.00335957226667121,0.00693926717176759,-0.00732877776931932,0.00733197025038949,0.00427697491058251,0.00784152171820736,0.00340926503255878,0.0105788544849854,0,-0.000896091884206825
"42",0.00233466213146494,0.00557439033527962,-0.00476901050018441,0.00383292837894394,0.00795134360257763,-0.00317412295668231,0.00655006338226327,0.00343997197665149,0.00201606683686809,0.00139112566803072,0.00462811737171936,0.00338531967803668,0.00349324077675367,0.0069323615940392,-0.00475801531356893,0.00857716892517286,0.00434141163611505,0.00433045511867632,0.00316953402296923,0.0106232729807244,0,-0.00696058686096525
"43",0.00249882707682494,0.00567115430027565,-0.00415734132055401,0.00442256086003739,0.00838045369797711,-0.00228652542607644,0.00667259250499704,0.00405491565307718,0.00213844456626424,0.00126656154934879,0.00460315068019153,0.0036742735783372,0.00348054635888771,0.00696759393111557,-0.000733845433591747,0.0090419631159102,0.0044165773830099,0.00298456900580228,0.00310063870055462,0.0101358913100142,0,-0.00185215677378473
"44",0.00253067646615969,0.00564368136445977,-0.00348437445950467,0.00500200176196815,0.00824011422009718,-0.000208333767362734,0.00574414521931684,0.0038819246907333,0.00224519014052306,0.00126656154934879,0.00457845218185987,0.00362008622630927,0.00346794392290516,0.00675694811731227,-0.00175131990662214,0.00880917031742294,0.00448132995435047,0.00630129040516351,0.00196397793510853,0.00967308864770637,0,-0.00544250760071101
"45",0.00261498703200545,0.0056396889553572,0,0.00514817698198762,0.00794333681954356,-0.00209424311587035,0.00605502501579106,0.00380178712001357,0.00234538884079488,0.00113815877695678,0.0044368116834354,0.00353710355918716,0.00345543247211387,0.00635601057412434,0.00110437997416653,0.00962205232747215,0.00450794184471056,0.00474445611398444,0.00220798486460512,0.00944246189798962,0,-0.00826878911349326
"46",0.00273009537698765,0.0055957977908689,-0.0000950209457802516,0.00605750968538047,0.00890270030665275,0.000303768052611638,0.00605134813678621,0.00422051588089684,0.0024129150872601,0.00101015048374969,0.00430847059527043,0.00355346250146656,0.00358644203213513,0.00647341181703916,0.00216860147346694,0.0106789899429629,0.00452518687714165,0.00477256423884217,0.00214252318812624,0.00925009597805952,0.0018340368923656,0
"47",0.00272179760824955,0.00556380802602178,-0.000179093238750353,0.00526546315500761,0.00782504260660751,0.00179340630244034,0.0061100674697034,0.0041523392936896,0.00232491432052131,0.00112788841534243,0.00439002148574276,0.00341071743333143,0.00357361757322604,0.00688975098071879,-0.00982940845533586,0.00875297790611904,0.00439971631442833,0.00372797511793717,0.00233648958652588,0.00914920803636251,0.00074740419527781,0.00274824865799156
"48",0.0028049387653107,0.00551643261822699,-0.00156286078355809,0.00356491201506861,0.00444306626269269,0.00166319197522677,0.00621249424160053,0.00370027360739121,0.0024682852147548,0.00112450602990196,0.00467678563669865,0.0033011566310341,0.0038580327844927,0.00667892643648601,0.00030303163871163,0.00758166493857026,0.00467011451934204,0.00411395169523709,0.00234573097472864,0.00885328732717957,0,0
"49",0.00266636921126025,0.00551894243897266,0.00259202839617534,0.00285677797655403,0.00292078168574286,0.000984650188886549,0.00634197554611526,0.00357997424805802,0.00246463501360376,0.000992110362238267,0.00424094559624758,0.0033206074525984,0.00384433236408253,0.00687081305613709,0.00408654842777993,0.00586465169158373,0.00490336475530488,0.00488546925747283,0.00250357068820573,0.00846136600005928,0,-0.00742700964192996
"50",0.0026583421919857,0.00550579819960569,-0.000144575671307804,0.0049580276853285,0.00453794548643285,0.00343837598700014,0.00652957321413276,0.00314354487529526,0.00249593453843154,0.00111447951529283,0.00443565858413505,0.00327495823609107,0.00397125749184687,0.00686154553392693,0.00209834546358863,0.00684855305154069,0.00496714120774529,0.00699139400962682,0.00276753093220779,0.00821777053579949,0.00145575214005335,-0.00170091643834396
"51",0.00265036337406686,0.00551383667027261,-0.00179125770547365,0.0063455695450019,0.00612046332560226,0.00874076679279142,0.00673709625358765,0.0031375270282805,0.00248135916495947,0.00111447951529283,0.00451472116617629,0.0031343092182328,0.00395727773440431,0.00673553140041361,0.00580196976352846,0.00715581031097573,0.00483365204577961,0.00263245423423049,0.00307050855375916,0.00834495665825219,0.00602421786712948,-0.00166688894223746
"52",0.00268105429543353,0.0056910244545569,-0.00307696874798957,0.00827956358237198,0.00801332984353047,0.00919548200278846,0.00691188484261344,0.00320782914586376,0.00258316554668085,0.00123649033942153,0.00427725641917015,0.00372404430032421,0.00408251701500849,0.0068526641414145,0.00446242231484861,0.00855892030569336,0.00482637933569004,0.0052590715528084,0.00316941725226768,0.0080581448162916,0.00836127897758963,0.00154338632001455
"53",0.00288328077930518,0.00587874032864396,0.000946684440237822,0.0085125193130304,0.0080423685796126,0.00668691318962789,0.00691016780493673,0.00316461239234176,0.00260963647840429,0.00111117696175674,0.00468179034112685,0.00397408628214406,0.0042211749355366,0.0067716220624073,0.00678034532563743,0.00721965505308486,0.00498892289355683,0.00753116634777188,0.00316996077773046,0.00734692449348136,0.00836127897758963,-0.00362547404123457
"54",0.00303276608576177,0.00613501455332266,0.000101290783227737,0.00420732988916676,0.00387125436682464,0.00530751828177723,0.00703589709765947,0.0028733272215159,0.00265783244127632,0.000983329805869719,0.00465797524950486,0.00466916990711856,0.00419186246338745,0.0067623273454858,0.0137888356768999,0.00380492327228281,0.00483475862786949,0.00503485304763636,0.00293795373939365,0.00709478265673776,0.00836127897758963,-0.00607132546589141
"55",0.00289596690695722,0.00627405870451525,-0.0019410708015419,0.00107800374273314,-0.000317461853184968,0.00360663313353545,0.00701940666937532,0.00295693169061397,0.00266621718973884,0.000737482379141711,0.004634401462926,0.00488319776797911,0.00404007116011657,0.00677008414032439,0.0120704490630359,0.00156660056487531,0.00516853413959284,0.00786425519153659,0.00277142953621505,0.00707276562762986,0.00820948767431876,-0.0128118624894984
"56",0.00288742368293996,0.00634524372405691,-0.00170215742259346,-0.00142059213929067,-0.00407934229089047,0.00283353037975239,0.006974283906788,0.00272788010714368,0.00268033134148798,0.000980437392091416,0.00491997033606671,0.00470645514120797,0.00429934317646795,0.00691976719895286,0.0165477108380612,0.00219348889522591,0.00484469638332981,0.00494931399958198,0.00253313630403603,0.00708239974820261,0.00642294499280243,-0.0143683535954887
"57",0.00299713412535964,0.00661893566700326,-0.00165564578985674,0,-0.00158677379363373,0.00276908399515681,0.00692783262088007,0.00252269346210047,0.00275420544435762,0.00122919434986242,0.0048953444909978,0.00532388036381122,0.00428459339166077,0.0068686435479833,0.0258844497804657,0.00448970255401859,0.00514455997854498,0.00865164019909348,0.002528994289827,0.0072391324109247,0.00642294499280243,-0.00799545865875439
"58",0.00307696874798957,0.00683617152019185,-0.000835640283889531,0.00100592938839999,0.000448837374246299,0.000431782793147771,0.00692957892150203,0.00334601478154926,0.00283267462069483,0.00147508029378818,0.00507874240037653,0.00573198459701111,0.00440500680029619,0.00703566962711255,0.0220150368679382,0.00414706647279305,0.00541015152715755,0.00522642426632928,0.00249445626487625,0.00778366447109965,0.00642294499280243,-0.0042409455962476
"59",0.00326105258537982,0.00690849266789055,-0.00338164176556714,0.00765269751418426,0.0074320409365888,0.00452867940627087,0.0071115595282147,0.00338117236715537,0.00283505267695102,0.0015956785448867,0.00515058149863236,0.005874986968002,0.00467382493702489,0.00715937049952549,0.0186255879592099,0.00915967875043974,0.00544134173674167,0.00832635301857347,0.00267282910807013,0.00822303808807397,0.00728694076276819,-0.00799545865875439
"60",0.00340325129226114,0.00697056841510106,-0.00366633373234093,0.0109589976067328,0.0117222018655468,0.0101326792582357,0.00691854253377718,0.00343651066730658,0.0029948422804969,0.00171089528324059,0.00502864506238219,0.0062974428898861,0.00465797524950487,0.00706542797111809,0.021065143452418,0.0115293755758596,0.005502992979463,0.00427725641917013,0.00217684995989664,0.00847193384246314,0.00836127897758963,-0.0014882534417533
"61",0.00339334716417392,0.00685871231958749,-0.00331605866749892,0.0122599780415808,0.0131945670552097,0.0116310725595623,0.00712159244390524,0.0041774498769722,0.00305321805415765,0.00194967339611496,0.00510008256302826,0.00612403406189025,0.00462659652393781,0.00729340899306445,0.0173983931241323,0.0120990924415984,0.00536498284359821,0.00620981579835367,0.00210923212192197,0.00881250296489292,0.00836127897758963,-0.00630129040516348
"62",0.00374105432801478,0.00664721079273926,-0.00263433547524787,0.0144090874599771,0.0157600687290628,0.0168637084198193,0.00722341959435198,0.00473847509762855,0.00322852349920081,0.00231202856740222,0.00518328787755209,0.00570568150470807,0.00475908206216197,0.00754709880932506,0.0162849356770511,0.0136509425560096,0.00531968802283404,0.00652910216275241,0.00186447709455691,0.0089149927698449,0.00836127897758963,0.00225280088626149
"63",0.00384518578699115,0.00653769765874298,-0.00201997215224366,0.0193522669409945,0.0189493996799069,0.0251713982578978,0.00752770741195508,0.00419380156994744,0.00334399581297773,0.00268123673150974,0.00526589753798397,0.00608179434615319,0.00487477928913195,0.00769046985533206,0.0139268229338967,0.0123257839102018,0.00559137408105278,0.00623567875997577,0.0018824487901438,0.00900521152187506,0.0155168435769698,0.00843851100464475
"64",0.00395981217748657,0.00616595750302322,-0.00319191809036675,0.0215612569368608,0.0200604589619203,0.0328620028117753,0.00770863943896793,0.00440104978888123,0.00343023849248558,0.00266563747895717,0.00514558639382908,0.00565548389725523,0.00498934188090029,0.00792890810471706,0.00807855489143391,0.0110308543003906,0.00609048563759762,0.00527713493611278,0.00227032020844945,0.00927421472727667,0.0168943795045069,0.012675473933458
"65",0.00393711847587177,0.00590993445591677,-0.00252602590901811,0.0249334088737741,0.0229638894689202,0.0335320607267395,0.00774760677337113,0.00481136624686742,0.00350009977755468,0.00265021874810719,0.0053221057691355,0.00534336906738904,0.00497278156802359,0.00792449780391113,0.00843405919987887,0.0112118291163701,0.0057686100997519,0.00220689731582964,0.0024094879237994,0.00896346339164122,0.0168943795045069,0.00965840058572185
"66",0.00403924771634295,0.00562651182516427,-0.00108976158871898,0.0211853125567093,0.0178255169500067,0.0341899291393877,0.00781463764546797,0.00512579354686743,0.00354551522731504,0.0027667689406514,0.00549698096010618,0.00506788309349423,0.00493998894685649,0.00813833430911885,0.00012201082412866,0.0110063156267328,0.00536301374040401,0.00583118862271485,0.00254596873139823,0.00865047393050692,0.0168943795045069,0.0149560455197196
"67",0.0040277546756442,0.00530093242973477,-0.00127861552609217,0.0204764620639062,0.0165768626695198,0.0357141409679998,0.00790131980373987,0.00443061509041788,0.00353093737126338,0.00277478286678912,0.00547069811762944,0.0046218503169115,0.00505255416802951,0.00822618545180439,-0.00147694787482281,0.00986199068424862,0.00546862773209345,0.00573148095517702,0.00268415873028423,0.00886284613569913,0.0168943795045069,0.0162582348323907
"68",0.00412878761017628,0.00512741865079088,0.00113933963039673,0.0196894018522679,0.016216857801516,0.0345817770160691,0.00801858274712223,0.00448903427778928,0.00357890113415223,0.00289133305933333,0.00544466576851336,0.00441076075211944,0.00516403755128173,0.0083385908928109,0.00244833627205813,0.0125334650172699,0.00513520254773906,0.00547233341921194,0.00278004141032192,0.00895668956318992,0.0168943795045069,0.0197044328709874
